Orkut,batch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,
Orkut,CFH + adjList,0.246883,0.057937,0.05802,0.057443,0.057165,0.056988,0.056649,0.056502,0.056025,0.056866,0.055437,0.055117,0.054872,0.054608,0.054274,0.053994,0.054663,0.054383,0.053145,0.053143,0.052661,0.052182,0.051967,0.051977,0.051467,0.050922,0.050679,0.050466,0.052712,0.050033,0.04959,0.048933,0.049007,0.048773,0.048358,0.048153,0.047817,0.047632,0.047304,0.046589,0.046647,0.045551,0.045972,0.044869,0.045215,0.044475,0.044752,0.043591,0.042894,0.044289,0.042218,0.043489,0.043376,0.045679,0.042651,0.042612,0.04329,0.043658,0.04082,0.040174,0.041694,0.040849,0.039445,0.04226,0.038506,0.038834,0.038384,0.036416,0.035707,0.034999,0.034523,0.034183,0.033802,0.033532,0.033131,0.032395,0.032126,0.03191,0.03153,0.030851,0.030519,0.030179,0.029416,0.028981,0.028704,0.028183,0.02781,0.027455,0.026934,0.026326,0.025929,0.025446,0.025141,0.024405,0.023975,0.023436,0.022874,0.022355,0.021828,0.022961,0.020582,0.019996,0.019423,0.018808,0.018171,0.01749,0.016846,0.016178,0.01554,0.014857,0.014154,0.013344,0.01261,0.011754,0.010556,0.008808,0.005738,0.003999,
Orkut,Stinger,0.543191,0.164406,0.161413,0.165859,0.161269,0.160401,0.160597,0.16057,0.160483,0.162101,0.160012,0.160193,0.160218,0.159979,0.164644,0.159712,0.159075,0.160809,0.160393,0.158799,0.158984,0.158512,0.158637,0.158873,0.1586,0.15856,0.160786,0.158173,0.158724,0.157954,0.158721,0.157878,0.158239,0.158239,0.157273,0.160568,0.157715,0.158008,0.157727,0.157326,0.158147,0.15777,0.156838,0.157364,0.159772,0.156923,0.156823,0.156436,0.161185,0.156924,0.156507,0.156301,0.156716,0.159059,0.156553,0.156196,0.156844,0.156338,0.157129,0.156765,0.156551,0.155699,0.158859,0.156134,0.156161,0.156365,0.15565,0.156275,0.155873,0.155462,0.155683,0.160443,0.15593,0.155608,0.155667,0.154984,0.15528,0.154891,0.155213,0.154942,0.157578,0.15548,0.157351,0.15517,0.154573,0.155237,0.154891,0.154953,0.15444,0.157188,0.154852,0.154844,0.154664,0.154545,0.157316,0.154638,0.154378,0.154359,0.156919,0.154613,0.153862,0.154639,0.154598,0.154542,0.154339,0.154359,0.154337,0.155796,0.154319,0.154548,0.154149,0.154189,0.15404,0.153879,0.154173,0.154256,0.158545,0.060252,
Orkut,AdListShared,0.264159,0.063838,0.062952,0.063849,0.06268,0.06367,0.062781,0.062909,0.062661,0.063922,0.063524,0.063691,0.062862,0.062916,0.062688,0.062841,0.063798,0.063077,0.062805,0.06362,0.062989,0.063084,0.063317,0.063864,0.063342,0.064137,0.063744,0.063505,0.064352,0.063604,0.063275,0.064771,0.063812,0.063758,0.064729,0.063733,0.064023,0.064514,0.063883,0.064671,0.063915,0.064521,0.063849,0.065975,0.064551,0.064992,0.064107,0.06432,0.065096,0.064016,0.064846,0.064159,0.064987,0.064977,0.063993,0.064974,0.064686,0.065413,0.064568,0.065117,0.063679,0.063311,0.063993,0.06307,0.063788,0.062557,0.062886,0.063042,0.061991,0.06167,0.061624,0.061333,0.062084,0.060757,0.060627,0.063414,0.060136,0.059616,0.059225,0.059469,0.058651,0.059059,0.059174,0.058046,0.057823,0.057569,0.057471,0.057243,0.057502,0.056566,0.056388,0.056076,0.055511,0.055541,0.055342,0.05476,0.054475,0.054507,0.05405,0.053876,0.053594,0.053242,0.053252,0.052644,0.052014,0.051938,0.051537,0.051107,0.050514,0.049992,0.049339,0.050668,0.049872,0.049808,0.046453,0.044715,0.04514,0.016808,
Orkut,AdListChunked,0.273338,0.067038,0.067024,0.067326,0.067629,0.067795,0.067287,0.067526,0.066625,0.066625,0.067151,0.067298,0.067015,0.066468,0.067414,0.067464,0.066726,0.0672,0.067344,0.067954,0.067607,0.06659,0.067882,0.06784,0.067133,0.067333,0.068256,0.067924,0.067749,0.067502,0.068072,0.06747,0.067494,0.067818,0.067838,0.068767,0.069494,0.067762,0.068027,0.069264,0.06901,0.069116,0.068729,0.068249,0.07057,0.06854,0.068793,0.069913,0.068501,0.069212,0.06848,0.069441,0.068578,0.068404,0.068986,0.069208,0.068599,0.068836,0.068146,0.068546,0.069865,0.068533,0.068226,0.06804,0.066986,0.067906,0.067711,0.067121,0.067243,0.066958,0.066145,0.066263,0.065261,0.064753,0.065444,0.06432,0.064085,0.063711,0.063228,0.067436,0.065628,0.065124,0.065139,0.065361,0.064197,0.063781,0.063886,0.064056,0.064252,0.061741,0.059536,0.062559,0.062388,0.0588,0.057888,0.0577,0.057942,0.057148,0.056566,0.056292,0.055839,0.055386,0.055525,0.054777,0.054352,0.054031,0.05342,0.052932,0.052554,0.053552,0.051303,0.050437,0.049263,0.048548,0.047478,0.046345,0.044062,0.016691,
Orkut,DegAwareRHH,0.861382,0.209737,0.209859,0.209872,0.209262,0.209631,0.213063,0.213069,0.212397,0.211589,0.210796,0.209648,0.209338,0.211236,0.20917,0.209063,0.212791,0.212344,0.212164,0.210146,0.209898,0.209109,0.209357,0.208872,0.209223,0.209299,0.21262,0.212743,0.211292,0.209406,0.20964,0.209036,0.209673,0.20946,0.209663,0.209352,0.215789,0.213621,0.211427,0.212232,0.20878,0.209593,0.209309,0.209495,0.209772,0.209262,0.212906,0.212281,0.212023,0.210657,0.209365,0.208931,0.209569,0.209481,0.209661,0.209543,0.212726,0.212469,0.211659,0.212523,0.209134,0.209561,0.209211,0.209815,0.209281,0.210377,0.212654,0.212221,0.211795,0.210615,0.209827,0.209029,0.209607,0.20991,0.209414,0.212282,0.212644,0.211491,0.211266,0.210332,0.209221,0.209486,0.209321,0.209273,0.209435,0.212097,0.212701,0.212473,0.212692,0.21107,0.209256,0.210228,0.209816,0.209608,0.209486,0.20926,0.212797,0.212719,0.211579,0.209289,0.208732,0.209493,0.209036,0.209238,0.209294,0.208808,0.212991,0.212671,0.211897,0.210774,0.209116,0.20887,0.215756,0.208806,0.209355,0.209381,0.212514,0.073997,
,
,
LiveJournal,batch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
LiveJournal,CFH + adjList,0.377307,0.051209,0.050998,0.050648,0.050186,0.049921,0.04935,0.048694,0.047636,0.048178,0.046408,0.045734,0.045351,0.045071,0.044375,0.043914,0.04321,0.042463,0.04352,0.041819,0.041933,0.039923,0.041236,0.042378,0.040212,0.043534,0.03911,0.039887,0.037752,0.036943,0.036286,0.035265,0.035003,0.035641,0.035023,0.033137,0.032712,0.031701,0.03137,0.030783,0.03196,0.029765,0.029347,0.028641,0.028103,0.027602,0.02694,0.026423,0.025833,0.02538,0.024597,0.023926,0.023452,0.022665,0.021996,0.021289,0.020518,0.019782,0.019066,0.018268,0.017538,0.016848,0.015858,0.014969,0.013894,0.012866,0.011654,0.009959,0.006552,
LiveJournal,Stinger,0.689397,0.121941,0.115226,0.114307,0.114111,0.115112,0.113811,0.113381,0.112995,0.113518,0.112739,0.112359,0.112396,0.112551,0.1143,0.111785,0.111612,0.11128,0.111616,0.111166,0.110964,0.110624,0.110757,0.113588,0.110521,0.11021,0.110266,0.110077,0.110246,0.109642,0.110871,0.110145,0.109633,0.109417,0.112103,0.109097,0.10945,0.108969,0.109099,0.109231,0.108956,0.109757,0.108812,0.108513,0.108167,0.111136,0.108108,0.107999,0.107993,0.107896,0.10804,0.10764,0.108073,0.107678,0.107161,0.106982,0.109672,0.107097,0.106834,0.106741,0.106664,0.106701,0.1065,0.106623,0.106162,0.106103,0.105687,0.108564,0.105532,
LiveJournal,AdListShared,0.399764,0.056066,0.055939,0.055603,0.055522,0.055594,0.055203,0.055093,0.054866,0.05473,0.054549,0.054383,0.054208,0.054051,0.053915,0.053532,0.053653,0.053467,0.053328,0.053219,0.052929,0.052698,0.052691,0.052279,0.052318,0.052228,0.056171,0.051699,0.051573,0.051313,0.051069,0.0512,0.050576,0.050362,0.050122,0.04981,0.049468,0.049234,0.04841,0.05018,0.048292,0.047934,0.046766,0.049004,0.046254,0.04577,0.045311,0.045771,0.044595,0.044455,0.044107,0.044763,0.045312,0.043009,0.043761,0.042319,0.041961,0.042072,0.041662,0.040593,0.042678,0.03967,0.039073,0.038141,0.037711,0.036746,0.03565,0.034234,0.032709,
LiveJournal,AdListChunked,0.421954,0.058188,0.058231,0.058382,0.057467,0.057307,0.05705,0.057045,0.05689,0.056771,0.056658,0.056611,0.056517,0.056311,0.056144,0.0563,0.055761,0.055868,0.055721,0.055703,0.055423,0.055412,0.055289,0.055147,0.054866,0.055078,0.054736,0.054617,0.05495,0.05435,0.053984,0.053904,0.053643,0.053389,0.052971,0.053191,0.05258,0.052801,0.051808,0.051539,0.051007,0.050818,0.050507,0.049985,0.049318,0.049279,0.0489,0.047958,0.048084,0.047052,0.04709,0.047019,0.046597,0.046348,0.045832,0.044478,0.044168,0.043188,0.042941,0.043656,0.043086,0.041194,0.040579,0.04009,0.040293,0.038108,0.036865,0.035248,0.032113,
LiveJournal,DegAwareRHH,1.14544,0.166295,0.169313,0.166103,0.168341,0.166517,0.166074,0.165977,0.16622,0.16651,0.169172,0.167749,0.165824,0.166181,0.168353,0.166098,0.165955,0.16624,0.166019,0.166106,0.168643,0.166432,0.165745,0.166078,0.168768,0.165848,0.16603,0.16593,0.165926,0.165965,0.171489,0.168095,0.165774,0.166001,0.168144,0.16582,0.16619,0.16582,0.165921,0.165747,0.168605,0.167993,0.16598,0.165713,0.168575,0.166264,0.165801,0.165612,0.165667,0.165964,0.172098,0.167987,0.168512,0.165925,0.16789,0.165214,0.165771,0.165948,0.165776,0.165695,0.168569,0.165932,0.165818,0.16594,0.168222,0.166093,0.165774,0.165815,0.165214,
,
,
Wiki,batch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Wiki,CFH + adjList,0.103035,0.016772,0.016441,0.016109,0.016445,0.015577,0.015135,0.0148,0.014506,0.014125,0.013802,0.013402,0.013111,0.012726,0.012412,0.012051,0.011633,0.011249,0.010822,0.010403,0.009911,0.009512,0.008892,0.008344,0.010216,0.006979,0.006041,0.00457,0.002769,
Wiki,Stinger,0.188102,0.054129,0.051775,0.052117,0.051757,0.051535,0.051489,0.051346,0.051401,0.054174,0.051144,0.05148,0.051607,0.051406,0.05159,0.051147,0.051292,0.051643,0.051834,0.051494,0.051708,0.051728,0.051452,0.052098,0.054687,0.051835,0.051407,0.052031,0.045368,
Wiki,AdListShared,0.11346,0.018933,0.019154,0.019197,0.01917,0.019451,0.019455,0.019618,0.019316,0.020064,0.019498,0.019744,0.020087,0.019498,0.019777,0.019416,0.019131,0.018905,0.01939,0.018773,0.01886,0.018773,0.018552,0.018334,0.018195,0.017594,0.017253,0.016425,0.013321,
Wiki,AdListChunked,0.123133,0.02375,0.024321,0.024325,0.02454,0.024503,0.02383,0.024501,0.024702,0.024616,0.024882,0.024866,0.024504,0.02506,0.024382,0.02369,0.023648,0.023233,0.023032,0.022374,0.0221,0.021913,0.021927,0.021311,0.020909,0.020932,0.020171,0.018821,0.014848,
Wiki,DegAwareRHH,0.416106,0.086867,0.086215,0.086322,0.086207,0.086749,0.086509,0.086387,0.086645,0.086501,0.086551,0.086812,0.087045,0.086714,0.088288,0.088075,0.087274,0.087248,0.087175,0.087145,0.089403,0.087232,0.087419,0.087381,0.087283,0.08776,0.087299,0.087608,0.072044,
,
,
Talk,batch,1,2,3,4,5,6,
Talk,CFH + adjList,0.042218,0.00614,0.005625,0.005031,0.003751,0.002711,
Talk,Stinger,0.076035,0.013404,0.011506,0.011802,0.011871,0.004167,
Talk,AdListShared,0.048042,0.008627,0.008806,0.008545,0.008011,0.003367,
Talk,AdListChunked,0.058564,0.011289,0.010994,0.010325,0.009825,0.003195,
Talk,DegAwareRHH,0.144463,0.027955,0.02797,0.028022,0.028199,0.005528,
,
,
